instant,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,rentals
14697,2012-09-09,3,1,9,13,0,0,0,1,28.1,39.0,0.0,729
14698,2012-09-09,3,1,9,14,0,0,0,1,29.7,30.0,16.16,647
14699,2012-09-09,3,1,9,15,0,0,0,1,29.7,32.0,14.46,696
14700,2012-09-09,3,1,9,16,0,0,0,1,28.1,36.0,16.16,701
14701,2012-09-09,3,1,9,17,0,0,0,1,28.9,37.0,14.46,671
14702,2012-09-09,3,1,9,18,0,0,0,1,27.3,36.0,14.46,560
14703,2012-09-09,3,1,9,19,0,0,0,1,27.3,36.0,14.46,496
14704,2012-09-09,3,1,9,20,0,0,0,1,25.7,41.0,16.16,356
14705,2012-09-09,3,1,9,21,0,0,0,1,24.9,46.0,12.76,206
14706,2012-09-09,3,1,9,22,0,0,0,1,24.1,49.0,14.46,189
14707,2012-09-09,3,1,9,23,0,0,0,1,23.3,52.0,16.16,92
14708,2012-09-10,3,1,9,0,0,1,1,1,23.3,52.0,16.16,41
14709,2012-09-10,3,1,9,1,0,1,1,1,22.5,60.0,11.06,18
14710,2012-09-10,3,1,9,2,0,1,1,1,22.5,60.0,20.42,17
14711,2012-09-10,3,1,9,3,0,1,1,1,21.7,68.0,16.16,12
14712,2012-09-10,3,1,9,4,0,1,1,1,21.7,68.0,16.16,5
14713,2012-09-10,3,1,9,5,0,1,1,1,20.9,72.0,14.46,40
14714,2012-09-10,3,1,9,6,0,1,1,1,20.9,72.0,7.65,180
14715,2012-09-10,3,1,9,7,0,1,1,1,21.7,68.0,12.76,447
14716,2012-09-10,3,1,9,8,0,1,1,1,23.3,60.0,16.16,730
14717,2012-09-10,3,1,9,9,0,1,1,1,24.9,53.0,17.01,361
14718,2012-09-10,3,1,9,10,0,1,1,1,25.7,50.0,16.16,210
14719,2012-09-10,3,1,9,11,0,1,1,1,25.7,43.0,17.01,236
14720,2012-09-10,3,1,9,12,0,1,1,1,26.5,44.0,22.12,332
14721,2012-09-10,3,1,9,13,0,1,1,1,26.5,38.0,12.76,323
14722,2012-09-10,3,1,9,14,0,1,1,1,27.3,36.0,16.16,340
14723,2012-09-10,3,1,9,15,0,1,1,1,27.3,31.0,22.12,346
14724,2012-09-10,3,1,9,16,0,1,1,1,27.3,34.0,18.72,488
14725,2012-09-10,3,1,9,17,0,1,1,1,27.3,34.0,18.72,871
14726,2012-09-10,3,1,9,18,0,1,1,1,25.7,35.0,17.01,968
14727,2012-09-10,3,1,9,19,0,1,1,1,25.7,38.0,17.01,633
14728,2012-09-10,3,1,9,20,0,1,1,1,24.9,40.0,11.06,390
14729,2012-09-10,3,1,9,21,0,1,1,1,23.3,49.0,9.36,285
14730,2012-09-10,3,1,9,22,0,1,1,1,22.5,52.0,7.65,159
14731,2012-09-10,3,1,9,23,0,1,1,1,22.5,52.0,0.0,93
14732,2012-09-11,3,1,9,0,0,2,1,1,21.7,59.0,5.96,32
14733,2012-09-11,3,1,9,1,0,2,1,1,20.9,63.0,0.0,10
14734,2012-09-11,3,1,9,2,0,2,1,1,20.1,77.0,9.36,6
14735,2012-09-11,3,1,9,3,0,2,1,1,20.1,67.0,7.65,8
14736,2012-09-11,3,1,9,4,0,2,1,1,20.1,72.0,5.96,9
14737,2012-09-11,3,1,9,5,0,2,1,1,19.3,72.0,5.11,44
14738,2012-09-11,3,1,9,6,0,2,1,1,19.3,77.0,5.96,211
14739,2012-09-11,3,1,9,7,0,2,1,1,20.9,72.0,5.96,596
14740,2012-09-11,3,1,9,8,0,2,1,1,22.5,68.0,5.11,750
14741,2012-09-11,3,1,9,9,0,2,1,1,24.9,49.0,0.0,358
14742,2012-09-11,3,1,9,10,0,2,1,1,25.7,38.0,0.0,196
14743,2012-09-11,3,1,9,11,0,2,1,1,26.5,33.0,5.11,247
14744,2012-09-11,3,1,9,12,0,2,1,1,26.5,33.0,0.0,316
14745,2012-09-11,3,1,9,13,0,2,1,1,27.3,29.0,5.11,328
14746,2012-09-11,3,1,9,14,0,2,1,1,28.1,30.0,5.11,255
14747,2012-09-11,3,1,9,15,0,2,1,1,28.9,28.000000000000004,5.96,326
14748,2012-09-11,3,1,9,16,0,2,1,1,28.9,28.000000000000004,7.65,536
14749,2012-09-11,3,1,9,17,0,2,1,1,28.9,28.000000000000004,0.0,970
14750,2012-09-11,3,1,9,18,0,2,1,1,26.5,36.0,9.36,877
14751,2012-09-11,3,1,9,19,0,2,1,1,25.7,41.0,11.06,596
14752,2012-09-11,3,1,9,20,0,2,1,1,24.1,56.00000000000001,7.65,461
14753,2012-09-11,3,1,9,21,0,2,1,1,23.3,60.0,5.96,310
14754,2012-09-11,3,1,9,22,0,2,1,1,23.3,64.0,5.96,216
14755,2012-09-11,3,1,9,23,0,2,1,1,22.5,68.0,5.96,109
14756,2012-09-12,3,1,9,0,0,3,1,1,21.7,72.0,5.96,49
14757,2012-09-12,3,1,9,1,0,3,1,1,21.7,72.0,5.96,21
14758,2012-09-12,3,1,9,2,0,3,1,1,21.7,72.0,5.11,11
14759,2012-09-12,3,1,9,3,0,3,1,1,20.9,77.0,5.11,7
14760,2012-09-12,3,1,9,4,0,3,1,1,20.9,72.0,5.11,5
14761,2012-09-12,3,1,9,5,0,3,1,1,20.9,72.0,5.11,48
14762,2012-09-12,3,1,9,6,0,3,1,1,20.9,72.0,5.11,205
14763,2012-09-12,3,1,9,7,0,3,1,1,21.7,72.0,0.0,557
14764,2012-09-12,3,1,9,8,0,3,1,1,23.3,64.0,5.96,770
14765,2012-09-12,3,1,9,9,0,3,1,1,24.9,64.0,7.65,328
14766,2012-09-12,3,1,9,10,0,3,1,1,25.7,61.0,7.65,205
14767,2012-09-12,3,1,9,11,0,3,1,1,27.3,50.0,11.06,232
14768,2012-09-12,3,1,9,12,0,3,1,1,28.1,36.0,7.65,352
14769,2012-09-12,3,1,9,13,0,3,1,1,28.9,34.0,7.65,323
14770,2012-09-12,3,1,9,14,0,3,1,1,28.9,37.0,9.36,278
14771,2012-09-12,3,1,9,15,0,3,1,1,29.7,37.0,7.65,318
14772,2012-09-12,3,1,9,16,0,3,1,1,29.7,37.0,9.36,509
14773,2012-09-12,3,1,9,17,0,3,1,1,28.9,41.0,17.01,925
14774,2012-09-12,3,1,9,18,0,3,1,1,27.3,44.0,14.46,977
14775,2012-09-12,3,1,9,19,0,3,1,1,26.5,50.0,11.06,635
14776,2012-09-12,3,1,9,20,0,3,1,1,25.7,56.99999999999999,7.65,470
14777,2012-09-12,3,1,9,21,0,3,1,1,24.9,60.0,7.65,306
14778,2012-09-12,3,1,9,22,0,3,1,1,23.3,64.0,5.11,212
14779,2012-09-12,3,1,9,23,0,3,1,1,23.3,68.0,5.96,127
14780,2012-09-13,3,1,9,0,0,4,1,1,23.3,73.0,5.11,57
14781,2012-09-13,3,1,9,1,0,4,1,1,22.5,77.0,5.11,28
14782,2012-09-13,3,1,9,2,0,4,1,1,22.5,77.0,0.0,9
14783,2012-09-13,3,1,9,3,0,4,1,1,21.7,83.0,0.0,11
14784,2012-09-13,3,1,9,4,0,4,1,1,21.7,83.0,0.0,6
14785,2012-09-13,3,1,9,5,0,4,1,1,21.7,83.0,0.0,57
14786,2012-09-13,3,1,9,6,0,4,1,1,20.9,82.0,0.0,195
14787,2012-09-13,3,1,9,7,0,4,1,1,22.5,77.0,0.0,571
14788,2012-09-13,3,1,9,8,0,4,1,1,23.3,73.0,0.0,758
14789,2012-09-13,3,1,9,9,0,4,1,1,24.9,64.0,5.11,338
14790,2012-09-13,3,1,9,10,0,4,1,1,26.5,61.0,5.11,212
14791,2012-09-13,3,1,9,11,0,4,1,1,27.3,50.0,9.36,254
14792,2012-09-13,3,1,9,12,0,4,1,1,28.1,44.0,5.96,297
14793,2012-09-13,3,1,9,13,0,4,1,1,28.9,42.0,0.0,283
14794,2012-09-13,3,1,9,14,0,4,1,1,29.7,39.0,7.65,274
14795,2012-09-13,3,1,9,15,0,4,1,1,29.7,42.0,5.96,352
14796,2012-09-13,3,1,9,16,0,4,1,1,29.7,39.0,5.11,491
14797,2012-09-13,3,1,9,17,0,4,1,1,29.7,42.0,11.06,884
14798,2012-09-13,3,1,9,18,0,4,1,1,28.1,56.99999999999999,14.46,852
14799,2012-09-13,3,1,9,19,0,4,1,1,26.5,65.0,7.65,674
14800,2012-09-13,3,1,9,20,0,4,1,1,25.7,69.0,5.96,463
14801,2012-09-13,3,1,9,21,0,4,1,1,25.7,65.0,5.96,317
14802,2012-09-13,3,1,9,22,0,4,1,1,24.9,69.0,7.65,251
14803,2012-09-13,3,1,9,23,0,4,1,1,24.1,73.0,5.96,170
14804,2012-09-14,3,1,9,0,0,5,1,1,23.3,73.0,5.11,87
14805,2012-09-14,3,1,9,1,0,5,1,1,23.3,73.0,5.11,41
14806,2012-09-14,3,1,9,2,0,5,1,1,23.3,73.0,0.0,30
14807,2012-09-14,3,1,9,3,0,5,1,1,22.5,77.0,0.0,14
14808,2012-09-14,3,1,9,4,0,5,1,1,22.5,77.0,0.0,12
14809,2012-09-14,3,1,9,5,0,5,1,1,22.5,83.0,0.0,41
14810,2012-09-14,3,1,9,6,0,5,1,1,22.5,88.0,0.0,152
14811,2012-09-14,3,1,9,7,0,5,1,2,23.3,88.0,0.0,454
14812,2012-09-14,3,1,9,8,0,5,1,2,24.9,78.0,9.36,766
14813,2012-09-14,3,1,9,9,0,5,1,2,25.7,78.0,9.36,347
14814,2012-09-14,3,1,9,10,0,5,1,2,28.1,65.0,0.0,246
14815,2012-09-14,3,1,9,11,0,5,1,2,28.1,61.0,5.96,280
14816,2012-09-14,3,1,9,12,0,5,1,2,28.9,54.0,11.06,409
14817,2012-09-14,3,1,9,13,0,5,1,2,28.9,54.0,11.06,408
14818,2012-09-14,3,1,9,14,0,5,1,2,29.7,45.0,9.36,371
14819,2012-09-14,3,1,9,15,0,5,1,2,29.7,48.0,7.65,367
14820,2012-09-14,3,1,9,16,0,5,1,2,29.7,51.0,0.0,563
14821,2012-09-14,3,1,9,17,0,5,1,1,29.7,51.0,11.06,894
14822,2012-09-14,3,1,9,18,0,5,1,1,29.7,45.0,12.76,808
14823,2012-09-14,3,1,9,19,0,5,1,1,28.1,56.99999999999999,9.36,579
14824,2012-09-14,3,1,9,20,0,5,1,1,27.3,61.0,5.96,404
14825,2012-09-14,3,1,9,21,0,5,1,1,26.5,73.0,12.76,312
14826,2012-09-14,3,1,9,22,0,5,1,1,25.7,83.0,11.06,229
14827,2012-09-14,3,1,9,23,0,5,1,1,25.7,78.0,5.11,195
14828,2012-09-15,3,1,9,0,0,6,0,1,24.9,83.0,5.96,207
14829,2012-09-15,3,1,9,1,0,6,0,1,24.9,73.0,0.0,109
14830,2012-09-15,3,1,9,2,0,6,0,1,24.1,78.0,5.96,93
14831,2012-09-15,3,1,9,3,0,6,0,1,24.9,73.0,14.46,37
14832,2012-09-15,3,1,9,4,0,6,0,2,24.9,69.0,20.42,6
14833,2012-09-15,3,1,9,5,0,6,0,1,24.1,60.0,29.78,16
14834,2012-09-15,3,1,9,6,0,6,0,1,22.5,49.0,23.82,33
14835,2012-09-15,3,1,9,7,0,6,0,1,22.5,52.0,16.16,73
14836,2012-09-15,3,1,9,8,0,6,0,1,23.3,49.0,23.82,212
14837,2012-09-15,3,1,9,9,0,6,0,1,24.9,43.0,23.82,342
14838,2012-09-15,3,1,9,10,0,6,0,1,25.7,41.0,22.12,442
14839,2012-09-15,3,1,9,11,0,6,0,1,26.5,38.0,22.12,627
14840,2012-09-15,3,1,9,12,0,6,0,1,27.3,36.0,20.42,706
14841,2012-09-15,3,1,9,13,0,6,0,1,28.1,36.0,11.06,704
14842,2012-09-15,3,1,9,14,0,6,0,1,28.1,34.0,18.72,715
14843,2012-09-15,3,1,9,15,0,6,0,2,28.1,34.0,16.16,654
14844,2012-09-15,3,1,9,16,0,6,0,2,27.3,36.0,12.76,783
14845,2012-09-15,3,1,9,17,0,6,0,2,27.3,36.0,14.46,729
14846,2012-09-15,3,1,9,18,0,6,0,2,26.5,36.0,16.16,614
14847,2012-09-15,3,1,9,19,0,6,0,1,25.7,41.0,9.36,478
14848,2012-09-15,3,1,9,20,0,6,0,1,24.9,43.0,5.11,330
14849,2012-09-15,3,1,9,21,0,6,0,1,23.3,52.0,5.96,296
14850,2012-09-15,3,1,9,22,0,6,0,1,23.3,52.0,0.0,279
14851,2012-09-15,3,1,9,23,0,6,0,1,22.5,60.0,0.0,229
14852,2012-09-16,3,1,9,0,0,0,0,1,22.5,64.0,0.0,151
14853,2012-09-16,3,1,9,1,0,0,0,1,22.5,64.0,0.0,117
14854,2012-09-16,3,1,9,2,0,0,0,1,21.7,63.0,0.0,89
14855,2012-09-16,3,1,9,3,0,0,0,1,20.9,68.0,0.0,48
14856,2012-09-16,3,1,9,4,0,0,0,1,20.9,72.0,0.0,8
14857,2012-09-16,3,1,9,5,0,0,0,1,20.9,72.0,0.0,13
14858,2012-09-16,3,1,9,6,0,0,0,1,20.9,72.0,0.0,35
14859,2012-09-16,3,1,9,7,0,0,0,1,20.9,77.0,5.96,71
14860,2012-09-16,3,1,9,8,0,0,0,1,22.5,64.0,9.36,128
14861,2012-09-16,3,1,9,9,0,0,0,1,24.1,60.0,7.65,296
14862,2012-09-16,3,1,9,10,0,0,0,1,25.7,50.0,5.96,490
14863,2012-09-16,3,1,9,11,0,0,0,1,26.5,47.0,9.36,559
14864,2012-09-16,3,1,9,12,0,0,0,1,27.3,44.0,9.36,656
14865,2012-09-16,3,1,9,13,0,0,0,1,26.5,41.0,9.36,694
14866,2012-09-16,3,1,9,14,0,0,0,1,27.3,39.0,7.65,635
14867,2012-09-16,3,1,9,15,0,0,0,1,26.5,41.0,9.36,557
14868,2012-09-16,3,1,9,16,0,0,0,1,26.5,44.0,9.36,596
14869,2012-09-16,3,1,9,17,0,0,0,1,27.3,41.0,0.0,570
14870,2012-09-16,3,1,9,18,0,0,0,1,25.7,50.0,9.36,481
14871,2012-09-16,3,1,9,19,0,0,0,1,25.7,50.0,7.65,403
14872,2012-09-16,3,1,9,20,0,0,0,1,24.9,53.0,5.96,324
14873,2012-09-16,3,1,9,21,0,0,0,1,24.9,56.00000000000001,5.96,191
14874,2012-09-16,3,1,9,22,0,0,0,1,23.3,68.0,5.11,127
14875,2012-09-16,3,1,9,23,0,0,0,1,22.5,68.0,5.96,94
14876,2012-09-17,3,1,9,0,0,1,1,1,22.5,68.0,9.36,45
14877,2012-09-17,3,1,9,1,0,1,1,1,21.7,72.0,5.11,21
14878,2012-09-17,3,1,9,2,0,1,1,1,21.7,72.0,0.0,13
14879,2012-09-17,3,1,9,3,0,1,1,1,20.9,77.0,5.11,7
14880,2012-09-17,3,1,9,4,0,1,1,1,20.9,77.0,0.0,11
14881,2012-09-17,3,1,9,5,0,1,1,1,20.1,82.0,5.11,45
14882,2012-09-17,3,1,9,6,0,1,1,1,20.1,82.0,0.0,164
14883,2012-09-17,3,1,9,7,0,1,1,1,21.7,77.0,0.0,492
14884,2012-09-17,3,1,9,8,0,1,1,1,22.5,77.0,5.11,683
14885,2012-09-17,3,1,9,9,0,1,1,1,24.1,68.0,7.65,299
14886,2012-09-17,3,1,9,10,0,1,1,2,25.7,65.0,11.06,202
14887,2012-09-17,3,1,9,11,0,1,1,2,25.7,69.0,12.76,252
14888,2012-09-17,3,1,9,12,0,1,1,2,25.7,69.0,11.06,295
14889,2012-09-17,3,1,9,13,0,1,1,1,26.5,65.0,14.46,343
14890,2012-09-17,3,1,9,14,0,1,1,2,26.5,65.0,14.46,332
14891,2012-09-17,3,1,9,15,0,1,1,2,26.5,65.0,14.46,338
14892,2012-09-17,3,1,9,16,0,1,1,2,26.5,69.0,14.46,453
14893,2012-09-17,3,1,9,17,0,1,1,2,26.5,65.0,12.76,842
14894,2012-09-17,3,1,9,18,0,1,1,2,25.7,73.0,9.36,774
14895,2012-09-17,3,1,9,19,0,1,1,2,25.7,73.0,5.96,486
14896,2012-09-17,3,1,9,20,0,1,1,2,25.7,73.0,7.65,340
14897,2012-09-17,3,1,9,21,0,1,1,3,25.7,83.0,12.76,233
14898,2012-09-17,3,1,9,22,0,1,1,3,25.7,83.0,14.46,129
14899,2012-09-17,3,1,9,23,0,1,1,3,24.9,94.0,14.46,70
14900,2012-09-18,3,1,9,0,0,2,1,3,24.9,94.0,14.46,13
14901,2012-09-18,3,1,9,1,0,2,1,3,24.9,94.0,11.06,5
14902,2012-09-18,3,1,9,2,0,2,1,3,24.9,94.0,11.06,4
14903,2012-09-18,3,1,9,3,0,2,1,2,25.7,94.0,16.16,6
14904,2012-09-18,3,1,9,4,0,2,1,2,25.7,94.0,20.42,7
14905,2012-09-18,3,1,9,5,0,2,1,2,26.5,89.0,18.72,48
14906,2012-09-18,3,1,9,6,0,2,1,2,26.5,89.0,18.72,167
14907,2012-09-18,3,1,9,7,0,2,1,2,26.5,89.0,25.52,356
14908,2012-09-18,3,1,9,8,0,2,1,2,27.3,83.0,31.47,672
14909,2012-09-18,3,1,9,9,0,2,1,2,27.3,83.0,33.18,293
14910,2012-09-18,3,1,9,10,0,2,1,3,28.1,79.0,36.58,160
14911,2012-09-18,3,1,9,11,0,2,1,2,28.1,79.0,36.58,151
14912,2012-09-18,3,1,9,12,0,2,1,3,28.1,83.0,25.52,88
14913,2012-09-18,3,1,9,13,0,2,1,2,28.9,74.0,33.18,114
14914,2012-09-18,3,1,9,14,0,2,1,3,24.9,94.0,26.37,143
14915,2012-09-18,3,1,9,15,0,2,1,3,24.9,88.0,14.46,36
14916,2012-09-18,3,1,9,16,0,2,1,3,24.9,88.0,17.01,141
14917,2012-09-18,3,1,9,17,0,2,1,3,24.9,88.0,11.06,338
14918,2012-09-18,3,1,9,18,0,2,1,2,24.9,88.0,9.36,281
14919,2012-09-18,3,1,9,19,0,2,1,2,24.9,88.0,17.01,324
14920,2012-09-18,3,1,9,20,0,2,1,2,24.9,88.0,11.06,290
14921,2012-09-18,3,1,9,21,0,2,1,2,24.9,88.0,11.06,207
14922,2012-09-18,3,1,9,22,0,2,1,3,24.1,83.0,26.37,151
14923,2012-09-18,3,1,9,23,0,2,1,2,23.3,83.0,12.76,78
14924,2012-09-19,3,1,9,0,0,3,1,2,23.3,68.0,16.16,26
14925,2012-09-19,3,1,9,1,0,3,1,2,22.5,68.0,14.46,12
14926,2012-09-19,3,1,9,2,0,3,1,2,22.5,64.0,18.72,3
14927,2012-09-19,3,1,9,3,0,3,1,2,21.7,63.0,14.46,5
14928,2012-09-19,3,1,9,4,0,3,1,2,21.7,68.0,20.42,10
14929,2012-09-19,3,1,9,5,0,3,1,2,21.7,68.0,16.16,56
14930,2012-09-19,3,1,9,6,0,3,1,1,21.7,63.0,14.46,172
14931,2012-09-19,3,1,9,7,0,3,1,1,21.7,63.0,12.76,545
14932,2012-09-19,3,1,9,8,0,3,1,1,21.7,59.0,12.76,797
14933,2012-09-19,3,1,9,9,0,3,1,1,22.5,60.0,14.46,362
14934,2012-09-19,3,1,9,10,0,3,1,1,23.3,52.0,11.06,192
14935,2012-09-19,3,1,9,11,0,3,1,1,24.9,43.0,14.46,247
14936,2012-09-19,3,1,9,12,0,3,1,1,24.9,43.0,14.46,313
14937,2012-09-19,3,1,9,13,0,3,1,1,24.9,40.0,14.46,289
14938,2012-09-19,3,1,9,14,0,3,1,1,25.7,38.0,14.46,286
14939,2012-09-19,3,1,9,15,0,3,1,1,25.7,35.0,0.0,311
14940,2012-09-19,3,1,9,16,0,3,1,1,25.7,35.0,0.0,466
14941,2012-09-19,3,1,9,17,0,3,1,1,24.9,38.0,12.76,886
14942,2012-09-19,3,1,9,18,0,3,1,1,24.1,40.0,16.16,892
14943,2012-09-19,3,1,9,19,0,3,1,1,23.3,43.0,12.76,611
14944,2012-09-19,3,1,9,20,0,3,1,1,21.7,48.0,9.36,409
14945,2012-09-19,3,1,9,21,0,3,1,1,20.9,59.0,9.36,349
14946,2012-09-19,3,1,9,22,0,3,1,1,20.9,63.0,5.11,229
14947,2012-09-19,3,1,9,23,0,3,1,1,20.1,67.0,5.11,123
14948,2012-09-20,3,1,9,0,0,4,1,1,20.9,63.0,0.0,58
14949,2012-09-20,3,1,9,1,0,4,1,1,19.3,72.0,5.96,18
14950,2012-09-20,3,1,9,2,0,4,1,1,19.3,72.0,5.11,11
14951,2012-09-20,3,1,9,3,0,4,1,1,18.5,77.0,0.0,6
14952,2012-09-20,3,1,9,4,0,4,1,1,18.5,77.0,5.96,6
14953,2012-09-20,3,1,9,5,0,4,1,1,18.5,77.0,5.96,56
14954,2012-09-20,3,1,9,6,0,4,1,1,18.5,77.0,0.0,170
14955,2012-09-20,3,1,9,7,0,4,1,1,19.3,82.0,5.96,534
14956,2012-09-20,3,1,9,8,0,4,1,1,20.9,68.0,5.11,790
14957,2012-09-20,3,1,9,9,0,4,1,1,23.3,60.0,5.11,355
14958,2012-09-20,3,1,9,10,0,4,1,1,24.1,53.0,5.11,190
14959,2012-09-20,3,1,9,11,0,4,1,1,25.7,43.0,0.0,243
14960,2012-09-20,3,1,9,12,0,4,1,1,25.7,43.0,7.65,290
14961,2012-09-20,3,1,9,13,0,4,1,1,26.5,44.0,7.65,336
14962,2012-09-20,3,1,9,14,0,4,1,1,26.5,47.0,11.06,298
14963,2012-09-20,3,1,9,15,0,4,1,1,27.3,47.0,11.06,291
14964,2012-09-20,3,1,9,16,0,4,1,1,26.5,47.0,9.36,457
14965,2012-09-20,3,1,9,17,0,4,1,1,26.5,50.0,12.76,976
14966,2012-09-20,3,1,9,18,0,4,1,1,24.9,56.00000000000001,14.46,900
14967,2012-09-20,3,1,9,19,0,4,1,1,24.1,60.0,12.76,603
14968,2012-09-20,3,1,9,20,0,4,1,1,23.3,64.0,7.65,417
14969,2012-09-20,3,1,9,21,0,4,1,1,23.3,64.0,11.06,274
14970,2012-09-20,3,1,9,22,0,4,1,1,22.5,73.0,5.96,287
14971,2012-09-20,3,1,9,23,0,4,1,1,22.5,68.0,5.96,154
14972,2012-09-21,3,1,9,0,0,5,1,1,22.5,68.0,0.0,66
14973,2012-09-21,3,1,9,1,0,5,1,1,21.7,72.0,0.0,49
14974,2012-09-21,3,1,9,2,0,5,1,1,21.7,72.0,0.0,14
14975,2012-09-21,3,1,9,3,0,5,1,1,20.9,77.0,5.11,12
14976,2012-09-21,3,1,9,4,0,5,1,1,20.9,77.0,0.0,10
14977,2012-09-21,3,1,9,5,0,5,1,1,20.9,82.0,0.0,49
14978,2012-09-21,3,1,9,6,0,5,1,1,20.9,77.0,5.11,165
14979,2012-09-21,3,1,9,7,0,5,1,1,21.7,77.0,0.0,503
14980,2012-09-21,3,1,9,8,0,5,1,1,22.5,73.0,7.65,757
14981,2012-09-21,3,1,9,9,0,5,1,1,24.1,68.0,7.65,383
14982,2012-09-21,3,1,9,10,0,5,1,1,25.7,61.0,12.76,225
14983,2012-09-21,3,1,9,11,0,5,1,1,27.3,56.99999999999999,12.76,321
14984,2012-09-21,3,1,9,12,0,5,1,1,28.1,56.99999999999999,9.36,389
14985,2012-09-21,3,1,9,13,0,5,1,1,28.9,54.0,9.36,421
14986,2012-09-21,3,1,9,14,0,5,1,1,28.9,54.0,17.01,412
14987,2012-09-21,3,1,9,15,0,5,1,1,28.9,54.0,12.76,423
14988,2012-09-21,3,1,9,16,0,5,1,1,28.9,54.0,11.06,567
14989,2012-09-21,3,1,9,17,0,5,1,1,28.1,56.99999999999999,16.16,846
14990,2012-09-21,3,1,9,18,0,5,1,1,27.3,61.0,14.46,805
14991,2012-09-21,3,1,9,19,0,5,1,1,26.5,65.0,14.46,588
14992,2012-09-21,3,1,9,20,0,5,1,1,25.7,69.0,11.06,369
14993,2012-09-21,3,1,9,21,0,5,1,1,24.9,73.0,14.46,312
14994,2012-09-21,3,1,9,22,0,5,1,1,24.9,73.0,11.06,295
14995,2012-09-21,3,1,9,23,0,5,1,1,24.9,73.0,18.72,186
14996,2012-09-22,3,1,9,0,0,6,0,1,24.9,73.0,16.16,172
14997,2012-09-22,3,1,9,1,0,6,0,1,24.1,83.0,17.01,124
14998,2012-09-22,3,1,9,2,0,6,0,1,23.3,88.0,14.46,83
14999,2012-09-22,3,1,9,3,0,6,0,1,23.3,83.0,16.16,45
15000,2012-09-22,3,1,9,4,0,6,0,1,23.3,83.0,16.16,15
15001,2012-09-22,3,1,9,5,0,6,0,1,23.3,83.0,18.72,17
15002,2012-09-22,3,1,9,6,0,6,0,1,23.3,83.0,17.01,41
15003,2012-09-22,3,1,9,7,0,6,0,1,24.1,78.0,14.46,77
15004,2012-09-22,3,1,9,8,0,6,0,1,24.9,73.0,17.01,218
15005,2012-09-22,3,1,9,9,0,6,0,1,26.5,69.0,14.46,377
15006,2012-09-22,3,1,9,10,0,6,0,1,27.3,65.0,18.72,474
15007,2012-09-22,3,1,9,11,0,6,0,1,28.9,57.99999999999999,16.16,626
15008,2012-09-22,3,1,9,12,0,6,0,1,29.7,54.0,17.01,688
15009,2012-09-22,3,1,9,13,0,6,0,1,30.6,51.0,20.42,707
15010,2012-09-22,3,1,9,14,0,6,0,1,31.4,48.0,16.16,654
15011,2012-09-22,3,1,9,15,0,6,0,1,30.6,48.0,22.12,750
15012,2012-09-22,3,1,9,16,0,6,0,1,30.6,51.0,18.72,680
15013,2012-09-22,3,1,9,17,0,6,0,1,30.6,51.0,18.72,646
15014,2012-09-22,3,1,9,18,0,6,0,1,29.7,54.0,16.16,598
15015,2012-09-22,3,1,9,19,0,6,0,1,28.9,57.99999999999999,11.06,407
15016,2012-09-22,3,1,9,20,0,6,0,1,28.9,54.0,14.46,325
15017,2012-09-22,3,1,9,21,0,6,0,1,26.5,56.99999999999999,14.46,261
15018,2012-09-22,3,1,9,22,0,6,0,1,25.7,56.99999999999999,11.06,239
15019,2012-09-22,3,1,9,23,0,6,0,1,25.7,50.0,11.06,171
15020,2012-09-23,4,1,9,0,0,0,0,1,25.7,38.0,14.46,180
15021,2012-09-23,4,1,9,1,0,0,0,1,22.5,52.0,20.42,142
15022,2012-09-23,4,1,9,2,0,0,0,1,21.7,48.0,14.46,95
15023,2012-09-23,4,1,9,3,0,0,0,1,20.1,55.00000000000001,17.01,54
15024,2012-09-23,4,1,9,4,0,0,0,1,19.3,55.00000000000001,12.76,10
15025,2012-09-23,4,1,9,5,0,0,0,1,19.3,59.0,14.46,6
15026,2012-09-23,4,1,9,6,0,0,0,1,18.5,62.0,14.46,16
15027,2012-09-23,4,1,9,7,0,0,0,1,19.3,59.0,12.76,57
15028,2012-09-23,4,1,9,8,0,0,0,1,20.1,55.00000000000001,20.42,175
15029,2012-09-23,4,1,9,9,0,0,0,1,20.9,51.0,18.72,276
15030,2012-09-23,4,1,9,10,0,0,0,1,22.5,45.0,14.46,489
15031,2012-09-23,4,1,9,11,0,0,0,1,23.3,46.0,14.46,570
15032,2012-09-23,4,1,9,12,0,0,0,1,23.3,43.0,5.96,776
15033,2012-09-23,4,1,9,13,0,0,0,1,24.9,38.0,9.36,702
15034,2012-09-23,4,1,9,14,0,0,0,1,24.9,38.0,11.06,666
15035,2012-09-23,4,1,9,15,0,0,0,1,24.9,33.0,12.76,640
15036,2012-09-23,4,1,9,16,0,0,0,1,24.9,33.0,18.72,691
15037,2012-09-23,4,1,9,17,0,0,0,1,23.3,35.0,17.01,723
15038,2012-09-23,4,1,9,18,0,0,0,1,22.5,37.0,11.06,540
15039,2012-09-23,4,1,9,19,0,0,0,1,21.7,42.0,9.36,413
15040,2012-09-23,4,1,9,20,0,0,0,1,21.7,42.0,9.36,252
15041,2012-09-23,4,1,9,21,0,0,0,2,21.7,48.0,5.96,196
15042,2012-09-23,4,1,9,22,0,0,0,1,21.7,48.0,0.0,138
